conversation_id,message,answered,sentiment,category,intent
9f209ce4-52c0-4749-87a6-4dd467d90ad3,Ne tür bir etkinlik yapmayı düşünüyorsunuz?,Yes,positive,Diğer,Belirsiz
9f209ce4-52c0-4749-87a6-4dd467d90ad3,"Merhaba! Ben Hera, kişisel düğün asistanınızım. Size nasıl yardımcı olabilirim? Ne tür bir etkinlik planlıyorsunuz? (Örneğin: Düğün, Kına, Nişan, Sünnet gibi)",Yes,positive,Diğer,Belirsiz
9f209ce4-52c0-4749-87a6-4dd467d90ad3,okulumuzun mezuniyet töreni için fiyat almak istiyorum,Yes,positive,Diğer,Bilgi soruyor
9f209ce4-52c0-4749-87a6-4dd467d90ad3,"Harika! Mezuniyet töreniniz için size en uygun mekanları ve organizasyon seçeneklerini bulmam için birkaç bilgiye ihtiyacım olacak:

1. **Mezuniyet töreniniz hangi şehir ve ilçede olacak?**
2. **Tahmini kaç kişi katılacak?**
3. **Etkinlikte yemekli, kokteylli veya sadece pasta & meşrubat ikramı mı düşünüyorsunuz?**
4. **Etkinlik için düşündüğünüz tarih nedir?**
5. **Kişi başı veya toplam bütçeniz var mı?**

Bu bilgileri paylaşırsanız, size en uygun mezuniyet töreni mekanlarını ve organizasyon firmalarını önerebilirim!",Yes,positive,Mekan,Mekan arıyor
9f209ce4-52c0-4749-87a6-4dd467d90ad3,istanbul tuzla,Yes,positive,Diğer,Belirsiz
9f209ce4-52c0-4749-87a6-4dd467d90ad3,"Teşekkürler! İstanbul **Tuzla** ilçesinde mezuniyet töreniniz için yardımcı olabilmem adına birkaç bilgiye daha ihtiyacım var:

1. **Tahmini kaç kişi katılacak?**
2. **İkram tercihiniz nedir?** (Yemekli, kokteyl, sadece pasta & meşrubat)
3. **Etkinlik için düşündüğünüz tarih nedir?**
4. **Kişi başı veya toplam bütçeniz var mı?**

Bu bilgileri paylaşırsanız, size en uygun mekan ve organizasyon önerilerini hemen sunabilirim!",Yes,positive,Mekan,Mekan arıyor
9f209ce4-52c0-4749-87a6-4dd467d90ad3,28-29 haziran,Yes,positive,Diğer,Belirsiz
9f209ce4-52c0-4749-87a6-4dd467d90ad3,"Teşekkürler! Mezuniyet töreniniz için 28-29 Haziran tarihlerinde İstanbul Tuzla’da mekan ve organizasyon önerileri sunabilmem için birkaç bilgiye daha ihtiyacım var:

1. **Tahmini kaç kişi katılacak?**
2. **İkram tercihiniz nedir?** (Yemekli, kokteyl, sadece pasta & meşrubat)
3. **Kişi başı veya toplam bütçeniz var mı?**

Bu bilgileri de paylaşırsanız, size en uygun seçenekleri hemen sunabilirim!",Yes,positive,Mekan,Mekan arıyor
9f209ce4-52c0-4749-87a6-4dd467d90ad3,yemek ve pasta,Yes,positive,Diğer,Belirsiz
9f209ce4-52c0-4749-87a6-4dd467d90ad3,"Harika, hem **yemekli** hem de **pasta** ikramı düşünüyorsunuz. Şimdi iki önemli bilgiye daha ihtiyacım var:

1. **Tahmini kaç kişi katılacak?**
2. **Kişi başı veya toplam bütçeniz nedir?**

Bu bilgileri de paylaşırsanız, Tuzla ve yakın ilçelerde size en uygun mezuniyet töreni mekanlarını ve fiyatlarını hemen sunabilirim!",Yes,positive,Mekan,Mekan arıyor
9f209ce4-52c0-4749-87a6-4dd467d90ad3,toplamda 50 kişi,Yes,positive,Diğer,Belirsiz
9f209ce4-52c0-4749-87a6-4dd467d90ad3,"Teşekkürler! Şu ana kadar elimdeki bilgiler:

- **Etkinlik türü:** Mezuniyet töreni
- **Tarih:** 28-29 Haziran
- **Yer:** İstanbul, Tuzla
- **Katılımcı sayısı:** 50 kişi
- **İkram:** Yemek ve pasta

Son olarak, **kişi başı veya toplam bütçenizi** öğrenebilir miyim? Böylece size en uygun mekan ve organizasyon önerilerini sunabilirim. Eğer net bir bütçeniz yoksa, yaklaşık bir aralık da belirtebilirsiniz.",Yes,positive,Mekan,Mekan arıyor
9f209ce4-52c0-4749-87a6-4dd467d90ad3,en düşük fiyat önerilerinizi öğrenirsem daha iyi olur,Yes,negative,Diğer,Bilgi soruyor
9f209ce4-52c0-4749-87a6-4dd467d90ad3,"Anladım, en uygun fiyatlı mekan ve organizasyon seçeneklerini sunmamı istiyorsunuz. Son olarak, aşağıdaki detaylardan birini belirtirseniz aramayı daha da netleştirebilirim:

- **Açık hava mı, kapalı alan mı tercih edersiniz? Yoksa her ikisi de olabilir mi?**
- Tuzla’ya yakın ilçelerde (Pendik, Kartal, Maltepe gibi) de öneri ister misiniz?

Bu bilgilerle birlikte, 50 kişilik yemekli ve pastalı mezuniyet töreniniz için Tuzla ve çevresindeki en uygun fiyatlı mekanları hemen araştırıp sunabilirim. Onay verirseniz hemen önerilere başlıyorum!",Yes,positive,Mekan,Mekan arıyor
9f209ce4-52c0-4749-87a6-4dd467d90ad3,açık kapalı fark etmez,Yes,positive,Diğer,Belirsiz
9f209ce4-52c0-4749-87a6-4dd467d90ad3,"İstediğiniz kriterlere uygun yeteri kadar sonuç bulamadım, ama beğenebileceğiniz bazı güzel alternatifler için tekrar arama yapıyorum...",Yes,negative,Diğer,Belirsiz
9f209ce4-52c0-4749-87a6-4dd467d90ad3,kapalı alan olan var mı,Yes,negative,Mekan,Mekan arıyor
9f209ce4-52c0-4749-87a6-4dd467d90ad3,"Elbette! Tuzla ve çevresinde, mezuniyet töreniniz için **kapalı alan** sunan ve uygun fiyatlı bazı mekanları aşağıda bulabilirsiniz:

---

### 1. [Cevahir Hotel İstanbul Asia – Maltepe](https://dugunbuketi.com/fiyati/cevahir-hotel-istanbul-asia-mezuniyet-partisi-maltepe?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)
- **Kapasite:** 750 kişi
- **Başlangıç fiyatı:** 500₺
- **Kapalı alan:** Var (Otel balo salonu)
- **Telefon:** [0850 307 4215](tel:+90-850-307-4215)

---

### 2. [Denizatı Plus Wedding Event & Hotel – Kartal](https://dugunbuketi.com/fiyati/denizati-plus-wedding-event-hotel-mezuniyet-balo-mekanlari-kartal-istanbul?booking=1&utm_source=website&utm_medium=chatbot&utm_campaign=get_offer&utm_id=beta_chatbot_v1)
- **Kapasite:** 600 kişi
- **Başlangıç fiyatı:** 1.500₺
- **Kapalı alan:** Var (Otel ve davet salonu)
- **Telefon:** [0850 307 4215](tel:+90-850-307-4215)

---

### 3. [Viçe Cafe&Restaurant – Maltepe](https://dugunbuketi.com/fiyati/vice-caferestaurant-nisan-soz-maltepe-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)
- **Kapasite:** 200 kişi
- **Başlangıç fiyatı:** 500₺
- **Kapalı alan:** Var (Restoran)
- **Telefon:** [0850 307 4215](tel:+90-850-307-4215)

---

Bu mekanların hepsinde kapalı alan seçeneği mevcut. Dilerseniz daha fazla bilgi almak veya teklif istemek için bağlantılara tıklayabilir ya da arayabilirsiniz.

Başka bir ilçede veya farklı bir konseptte de öneri ister misiniz? Size başka nasıl yardımcı olabilirim?",Yes,Neutral,Mekan,Mekan arıyor
9f209ce4-52c0-4749-87a6-4dd467d90ad3,tamam önerilerinizi inceleyim,Yes,positive,Diğer,Genel danışma
9f209ce4-52c0-4749-87a6-4dd467d90ad3,"Harika! Önerilerimi inceleyebilirsiniz. Beğendiğiniz mekanlar olursa bana tekrar yazabilir, daha fazla detay veya yeni alternatifler isteyebilirsiniz.

Bugünkü hizmetimden memnun kaldınız mı? Size başka nasıl yardımcı olabilirim? Şimdiden mezuniyet töreniniz çok güzel geçsin! 🎓✨",Yes,positive,Mekan,Mekan arıyor
9f209ce4-52c0-4749-87a6-4dd467d90ad3,resim ve video çekimi de istiyorum,Yes,positive,Fotoğrafçı,Fotoğrafçı arıyor
9f209ce4-52c0-4749-87a6-4dd467d90ad3,"Harika bir istek! Mezuniyet töreniniz için **profesyonel fotoğraf ve video çekimi** de organize edebilirim.

Birkaç küçük bilgiye daha ihtiyacım olacak:
- Fotoğraf ve video çekimi için ayrı bir bütçeniz var mı, yoksa mekanla birlikte toplam bir bütçe mi düşünüyorsunuz?
- Sadece fotoğraf mı, hem fotoğraf hem video mu istersiniz?
- Çekimlerin tören sırasında mı, öncesi/sonrası da olmasını ister misiniz?

Bu bilgileri paylaşırsanız, Tuzla ve çevresinde uygun fiyatlı fotoğraf & video çekimi yapan firmaları hemen önerebilirim!",Yes,positive,Mekan,Mekan arıyor
9f209ce4-52c0-4749-87a6-4dd467d90ad3,çekimler tören sırasında olacak,Yes,positive,Fotoğrafçı,Fotoğrafçı arıyor
9f209ce4-52c0-4749-87a6-4dd467d90ad3,"Çok güzel! Mezuniyet töreniniz sırasında **fotoğraf ve video çekimi** hizmeti almak istiyorsunuz. Şimdi, size en uygun firmaları önerebilmem için son bir bilgiye daha ihtiyacım var:

- **Sadece fotoğraf mı, hem fotoğraf hem video çekimi mi istersiniz?**
- **Fotoğraf & video çekimi için belirlediğiniz bir bütçe var mı? Yoksa en uygun fiyatlı seçenekleri mi görmek istersiniz?**

Bu bilgileri de paylaşırsanız, Tuzla ve çevresinde en uygun fiyatlı çekim hizmetlerini hemen önerebilirim!",Yes,positive,Fotoğrafçı,Fotoğrafçı arıyor
9f209ce4-52c0-4749-87a6-4dd467d90ad3,fotoğraf ve video çekimi olacak,Yes,positive,Fotoğrafçı,Fotoğrafçı arıyor
9f209ce4-52c0-4749-87a6-4dd467d90ad3,"Teşekkürler! Mezuniyet töreninizde **hem fotoğraf hem de video çekimi** istiyorsunuz. Son olarak, çekim hizmeti için bir bütçe aralığınız var mı? Yoksa en uygun fiyatlı firmaları mı görmek istersiniz?

Bütçe belirtmezseniz, en uygun fiyatlı fotoğraf ve video çekimi yapan firmaları Tuzla ve yakın ilçelerde hemen önereceğim. Onay verirseniz aramaya başlıyorum!",Yes,positive,Fotoğrafçı,Fotoğrafçı arıyor
9f209ce4-52c0-4749-87a6-4dd467d90ad3,en uygun olanları verebilirseniz sevinirim,Yes,negative,Diğer,Belirsiz
9f209ce4-52c0-4749-87a6-4dd467d90ad3,"İstediğiniz kriterlere uygun yeteri kadar sonuç bulamadım, ama beğenebileceğiniz bazı güzel alternatifler için tekrar arama yapıyorum...",Yes,negative,Diğer,Belirsiz
9f209ce4-52c0-4749-87a6-4dd467d90ad3,"Kullanıcının belirttiği kriterlere uygun mekan bulunamadığında, şu adımları takip eden bir mesaj oluştur:
1. Uygun mekan bulunamadığını bildir.
2. Kriterlerin genişletilmesi gerektiğini açıkla.
3. Kullanıcıya kriterleri esnetmesini veya yeni bir arama yapmasını öner.

Not: Bir sonraki mesajda Function Call kullanma; kullanıcı yeni bir arama yapmak isterse, uygun function call'u çalıştır.",Yes,positive,Mekan,Mekan arıyor
9f209ce4-52c0-4749-87a6-4dd467d90ad3,"Şu anda Tuzla ve yakın ilçelerde, mezuniyet töreniniz için **en uygun fiyatlı fotoğraf ve video çekimi** yapan firmalara dair doğrudan bir liste sunamıyorum. Ancak, birçok düğün ve mezuniyet mekanı kendi bünyesinde veya anlaşmalı olarak bu hizmeti sağlayabiliyor. 

**Önerim:** 
- Seçtiğiniz mekanlarla iletişime geçtiğinizde, fotoğraf ve video çekimi hizmeti de almak istediğinizi belirtin. Genellikle mekanlar toplu paketlerde çok daha uygun fiyatlar sunabiliyor.
- Ayrıca, isterseniz İstanbul genelinde bağımsız fotoğraf & video çekim firmalarını da araştırıp size birkaç öneri sunabilirim.

Dilerseniz, çekim hizmeti için bütçe aralığı belirtirseniz, İstanbul genelinde en uygun fiyatlı firmaları araştırabilirim. Size başka nasıl yardımcı olabilirim?",Yes,positive,Mekan,Mekan arıyor
9f209ce4-52c0-4749-87a6-4dd467d90ad3,tekrar merhaba,Yes,positive,Diğer,Belirsiz
9f209ce4-52c0-4749-87a6-4dd467d90ad3,"Tekrar merhaba! Size nasıl yardımcı olabilirim? Mezuniyet töreniniz veya başka bir etkinlik için yeni bir arayışınız mı var, yoksa mevcut önerilerle ilgili sorularınız mı var? Size en iyi şekilde yardımcı olmak için buradayım!",Yes,positive,Diğer,Genel danışma
9f209ce4-52c0-4749-87a6-4dd467d90ad3,temenye quın garden için,Yes,positive,Diğer,Belirsiz
9f209ce4-52c0-4749-87a6-4dd467d90ad3,"Tabii! **Temenye Quince Garden** hakkında bilgi almak istiyorsunuz. İşte detaylar:

---

### [Temenye Quince Garden – Pendik](https://dugunbuketi.com/fiyati/temenye-quince-garden-nisan-soz-mekanlari-pendik-istanbul?booking=1&utm_source=website&utm_medium=chatbot&utm_campaign=get_offer&utm_id=beta_chatbot_v1)
- **Kapasite:** 1200 kişi
- **Başlangıç fiyatı:** 250₺ (kişi başı)
- **Konum:** Pendik, İstanbul (Tuzla’ya çok yakın)
- **Açık/Kapalı Alan:** Açık alan ağırlıklı, ancak yağmura karşı önlem alınabiliyor.
- **Organizasyon:** Düğün, nişan, mezuniyet gibi birçok etkinlik için uygun.
- **İkram:** Yemekli ve pastalı seçenekler mevcut.
- **Telefon:** [0216 606 28 97](tel:+90-216-606-28-97)
- **Teklif Al:** [Buradan teklif isteyebilirsiniz](https://dugunbuketi.com/fiyati/temenye-quince-garden-nisan-soz-mekanlari-pendik-istanbul?booking=1&utm_source=website&utm_medium=chatbot&utm_campaign=get_offer&utm_id=beta_chatbot_v1)

![Temenye Quince Garden](https://cdn-europe.dugunbuketi.com/media/148828/664dd42c4511b_1716376620mkkmTA-lg.jpeg)

---

**Fotoğraf ve video çekimi** hizmeti için de mekanla iletişime geçtiğinizde toplu paket fiyatı alabilirsiniz. Dilerseniz, sizin adınıza teklif formu doldurmanız için yardımcı olabilirim.

Başka bir bilgi veya farklı bir mekan hakkında da bilgi ister misiniz?",Yes,positive,Mekan,Mekan arıyor
9f209ce4-52c0-4749-87a6-4dd467d90ad3,28 haziran akşam saatlerinde  yemek - pasta - ve fotoğraf video çekimi içinde 50 kişilik fiyat teklifi alabilir miyim,Yes,positive,Fotoğrafçı,Fotoğrafçı arıyor
9f209ce4-52c0-4749-87a6-4dd467d90ad3,"İstediğiniz kriterlere uygun yeteri kadar sonuç bulamadım, ama beğenebileceğiniz bazı güzel alternatifler için tekrar arama yapıyorum...",No,negative,Diğer,Belirsiz
9f209ce4-52c0-4749-87a6-4dd467d90ad3,Conversation resolved automatically.,No,positive,Diğer,Belirsiz
9f20adf9-c1fe-48cf-9764-9295851df285,"Merhaba, ben Hera. Size uygun mekanı veya firmayı bulmanız konusunda yardımcı olabilirim.",Yes,negative,Mekan,Mekan arıyor
9f20adf9-c1fe-48cf-9764-9295851df285,Ne tür bir etkinlik yapmayı düşünüyorsunuz?,Yes,positive,Diğer,Belirsiz
9f20adf9-c1fe-48cf-9764-9295851df285,"Harika, nişan organizasyonunuz için yardımcı olabilirim! Size en uygun mekan veya hizmeti önerebilmem için birkaç bilgiye daha ihtiyacım olacak:

1. **Nişanınızı hangi şehir ve ilçede yapmak istiyorsunuz?**
2. **Tahmini bir tarih belirlediniz mi?**
3. **Yaklaşık kaç davetli olacak?**
4. **Nasıl bir hizmet almak istersiniz? (Sadece mekan, organizasyon paketi, fotoğrafçı vb.)**
5. **İkram tercihiniz nedir? (Yemekli, kokteyl, pasta ve meşrubat)**

Bu sorulardan başlayarak, sizin için en uygun seçenekleri sunabilirim. Öncelikle hangi şehir ve ilçede nişanınızı yapmak istediğinizi öğrenebilir miyim?",Yes,positive,Mekan,Mekan arıyor
9f20adf9-c1fe-48cf-9764-9295851df285,Manisa Salihli 24 Haziran 2025 150 davetli,Yes,positive,Diğer,Belirsiz
9f20adf9-c1fe-48cf-9764-9295851df285,"Çok güzel, şimdiye kadar verdiğiniz bilgiler şöyle:

- **Etkinlik türü:** Nişan
- **Şehir/ilçe:** Manisa / Salihli
- **Tarih:** 24 Haziran 2025
- **Davetli sayısı:** 150 kişi

Şimdi birkaç detay daha rica edeceğim:

1. **Nasıl bir hizmet almak istersiniz?**  
   - Sadece mekan  
   - Organizasyon paketi (süsleme, masa sandalye, müzik vb. dahil)  
   - Fotoğrafçı  
   - Hepsi bir arada

2. **İkram tercihiniz nedir?**  
   - Yemekli  
   - Kokteyl  
   - Sadece pasta ve meşrubat

Bu iki soruya da yanıt verirseniz, size en uygun nişan mekanlarını ve hizmetlerini hemen önerebilirim!",Yes,positive,Mekan,Mekan arıyor
9f20adf9-c1fe-48cf-9764-9295851df285,Sadece mekan,Yes,negative,Mekan,Mekan arıyor
9f20adf9-c1fe-48cf-9764-9295851df285,"Teşekkürler! **Sadece mekan** arıyorsunuz. Son olarak, davetlilere sunulacak bir ikram olacak mı? Yani:

- **Yemekli** (ana yemek ve servis)
- **Kokteyl** (atıştırmalıklar ve içecekler)
- **Sadece pasta ve meşrubat**
- **Hiçbiri** (ikram olmayacak)

Bu tercihinizi de belirtir misiniz? Böylece Salihli ve yakın ilçelerde size en uygun nişan mekanlarını önerebilirim.",Yes,positive,Mekan,Mekan arıyor
9f20adf9-c1fe-48cf-9764-9295851df285,Hicbiri,Yes,negative,Diğer,Belirsiz
9f20adf9-c1fe-48cf-9764-9295851df285,"İstediğiniz kriterlere uygun yeteri kadar sonuç bulamadım, ama beğenebileceğiniz bazı güzel alternatifler için tekrar arama yapıyorum...",No,negative,Diğer,Belirsiz
9f20adf9-c1fe-48cf-9764-9295851df285,"Kullanıcının belirttiği kriterlere uygun mekan bulunamadığında, şu adımları takip eden bir mesaj oluştur:
1. Uygun mekan bulunamadığını bildir.
2. Kriterlerin genişletilmesi gerektiğini açıkla.
3. Kullanıcıya kriterleri esnetmesini veya yeni bir arama yapmasını öner.

Not: Bir sonraki mesajda Function Call kullanma; kullanıcı yeni bir arama yapmak isterse, uygun function call'u çalıştır.",No,positive,Mekan,Mekan arıyor
9f20adf9-c1fe-48cf-9764-9295851df285,"Şu anda **Manisa Salihli** ve yakın çevresinde, **sadece mekan** ve **ikram olmadan** nişan organizasyonu için uygun bir mekan bulamadım.

Dilerseniz, kriterlerinizi biraz esnetebiliriz. Örneğin;
- **Yakın ilçeleri** (Turgutlu, Alaşehir, Kula gibi) da dahil edebilirim.
- **İkramlı** veya **kokteylli** seçenekleri de değerlendirmek ister misiniz?
- Veya **organizasyon paketi** sunan mekanları da listeleyebilirim.

Kriterlerinizde bir değişiklik yapmak ister misiniz, yoksa farklı bir arama yapmamı ister misiniz?",No,negative,Mekan,Mekan arıyor
9f20adf9-c1fe-48cf-9764-9295851df285,Conversation resolved automatically.,No,positive,Diğer,Belirsiz
9f20b600-d0ba-4b3b-8a79-fbc063130a19,Ne tür bir etkinlik yapmayı düşünüyorsunuz?,Yes,positive,Diğer,Belirsiz
9f20b600-d0ba-4b3b-8a79-fbc063130a19,"Merhaba, ben Hera. Size uygun mekanı veya firmayı bulmanız konusunda yardımcı olabilirim.",Yes,negative,Mekan,Mekan arıyor
9f20b600-d0ba-4b3b-8a79-fbc063130a19,19 ekim sünnet düğünü salonu,Yes,positive,Mekan,Mekan arıyor
9f20b600-d0ba-4b3b-8a79-fbc063130a19,"Harika! 19 Ekim'de **sünnet düğünü** için salon arıyorsunuz. Size en uygun mekanları önerebilmem için birkaç bilgiye daha ihtiyacım olacak:

1. **Hangi şehir ve ilçede** düğün yapmak istiyorsunuz?
2. **Tahmini davetli sayınız** kaç olacak?
3. **Yemekli, kokteyl ya da sadece pasta ve meşrubat** ikramı mı düşünüyorsunuz?
4. **Kişi başı bütçeniz** nedir?

Bu bilgileri paylaşırsanız, size en uygun sünnet düğünü salonlarını hemen önerebilirim!",Yes,positive,Mekan,Mekan arıyor
9f20b600-d0ba-4b3b-8a79-fbc063130a19,Kocaeli gebze,Yes,positive,Diğer,Belirsiz
9f20b600-d0ba-4b3b-8a79-fbc063130a19,"Teşekkürler! Şu an için bilgilerimiz şöyle:

- **Etkinlik türü:** Sünnet düğünü
- **Tarih:** 19 Ekim
- **Şehir/İlçe:** Kocaeli / Gebze

Şimdi birkaç detay daha rica edeceğim:

1. **Tahmini davetli sayınız** kaç olacak?
2. **İkram tercihiniz nedir?** (Yemekli, kokteyl, sadece pasta ve meşrubat)
3. **Kişi başı bütçeniz** ne kadar?

Bu bilgileri paylaşırsanız, Gebze ve yakın ilçelerde size en uygun sünnet düğünü salonlarını önerebilirim!",Yes,positive,Mekan,Mekan arıyor
9f20b600-d0ba-4b3b-8a79-fbc063130a19,350 400 pasta ö,Yes,positive,Diğer,Belirsiz
9f20b600-d0ba-4b3b-8a79-fbc063130a19,"Çok teşekkürler! Şu ana kadar topladığım bilgiler:

- **Etkinlik türü:** Sünnet düğünü
- **Tarih:** 19 Ekim
- **Şehir/İlçe:** Kocaeli / Gebze
- **Davetli sayısı:** 350-400 kişi
- **İkram tercihi:** Pasta ve meşrubat

Şimdi son olarak, **toplam bütçenizi** veya bu hizmet için ayırdığınız kişi başı bütçeyi öğrenebilir miyim? Böylece size en uygun salonları önerebilirim.

Ayrıca, dilerseniz **Gebze’ye yakın ilçelerde** de (örneğin Darıca, Çayırova, Dilovası gibi) salon önerileri sunabilirim. Yakın ilçeleri de dahil etmemi ister misiniz?",Yes,positive,Mekan,Mekan arıyor
9f20b600-d0ba-4b3b-8a79-fbc063130a19,Mest5,Yes,positive,Diğer,Belirsiz
9f20b600-d0ba-4b3b-8a79-fbc063130a19,"Sanırım “Mest5” ile bütçenizi belirtmek istediniz, fakat tam olarak ne demek istediğinizi anlayamadım. Lütfen aşağıdaki şekilde netleştirir misiniz?

- **Kişi başı bütçeniz** nedir? (Örneğin: kişi başı 500 TL veya toplam 50.000 TL gibi)
- Ya da “Mest5” bir mekan adıysa, bu mekan hakkında bilgi mi almak istiyorsunuz?

Ayrıca, Gebze’ye yakın ilçelerde de öneri ister misiniz? Sizi daha iyi yönlendirebilmem için bu detayları paylaşabilir misiniz?",Yes,negative,Mekan,Mekan arıyor
9f20b600-d0ba-4b3b-8a79-fbc063130a19,45 milyar,Yes,negative,Diğer,Belirsiz
9f20b600-d0ba-4b3b-8a79-fbc063130a19,"Çok teşekkürler! Şu ana kadar elimdeki bilgiler:

- **Etkinlik türü:** Sünnet düğünü
- **Tarih:** 19 Ekim
- **Şehir/İlçe:** Kocaeli / Gebze
- **Davetli sayısı:** 350-400 kişi
- **İkram tercihi:** Pasta ve meşrubat
- **Toplam bütçe:** 45.000 TL

Son olarak, Gebze’ye yakın ilçelerde (Darıca, Çayırova, Dilovası gibi) de salon önerisi ister misiniz, yoksa sadece Gebze ile mi sınırlı kalalım?

Bilginizi alır almaz, size en uygun sünnet düğünü salonlarını hemen önereceğim!",Yes,positive,Mekan,Mekan arıyor
